Company,cik_number,sic,AU,Number_of_new_accounts,Sales Cycle,qualified-leads,Percentage Conversion,CAC,Penetration rate,Net Promoter Score,Revenue rate,churn rate,Growth revenue rate,arpa,acv,ltv,CAC Payback,LTV/CAC,sentiment
BSQUARE CORP,0001437749,21-026155,248,14,95,17.66377215,57.78543624,324.6691781,60.36931944,2,24.33134194,5.222131322,22.40877546,36.52340204,10000.05679,477.9951613,12,1.472252969,negative
BSQUARE CORP,0001564590,14-005659,256,13,69,16.58196731,83.32465297,400.634534,39.78804809,46,19.61640568,3.253552133,43.95517351,20.04795299,14870.032,400.4153603,7,0.999452934,positive
BSQUARE CORP,0001564590,15-004310,173,13,108,18.41651671,65.43762914,360.8826191,27.71069611,0,37.54946071,4.529637983,41.03523435,22.41292201,24277.444,199.7775514,7,0.553580419,positive
BSQUARE CORP,0001564590,15-007246,247,15,63,27.10647641,71.71872735,377.5834002,46.19273262,46,27.10780008,5.044172304,26.85478868,34.79006859,11401.3353,480.3788483,11,1.272245676,positive
BSQUARE CORP,0001564590,15-010598,272,11,101,21.544595,85.31470797,423.5536002,64.07039128,27,30.7796857,5.081531723,17.53532738,49.4583523,28383.04955,416.2442879,5,0.982742887,negative
BSQUARE CORP,0001564590,16-017974,188,13,78,11.74534899,68.99853958,350.9918026,53.85617464,-2,17.2418914,4.696864616,36.96676067,42.2066942,15402.31739,510.2804328,12,1.45382436,positive
BSQUARE CORP,0001564590,16-022337,296,10,95,17.25301463,88.90733386,381.8718557,7.815074051,50,23.46752666,4.578639294,42.98294092,38.63326122,28570.34334,493.9650082,8,1.293536041,negative
BSQUARE CORP,0001564590,16-028919,266,14,70,21.79073297,75.46587654,443.607677,26.78130529,3,35.87873302,6.232102031,27.01725144,34.19860599,18467.38981,269.5555037,7,0.607643911,negative
BSQUARE CORP,0001564590,17-011031,178,15,105,17.40989205,48.35357045,347.2644557,43.39507263,45,43.06147525,5.911941362,43.95980123,49.04011831,14863.16588,526.752662,7,1.516863167,positive
BSQUARE CORP,0001564590,17-016511,287,14,83,17.62791644,78.02869196,350.4837595,86.96467163,26,32.48845908,3.573943282,17.17908418,29.3709123,14208.60895,537.0064485,5,1.532186396,negative
BSQUARE CORP,0001564590,17-022241,269,14,83,18.68620588,47.68894448,354.2110941,36.62314268,3,31.89659136,3.460109572,26.64168168,27.49599909,20804.98522,378.8335313,9,1.069513456,negative
BSQUARE CORP,0001564590,18-013642,223,15,78,15.48722812,90.7930973,374.8467645,81.30791326,46,16.61083684,5.393192549,16.85405388,24.09788675,27312.28869,264.3060496,6,0.705104258,negative
BSQUARE CORP,0001564590,18-021471,200,14,67,11.22371273,61.08919573,327.4326639,18.0209122,39,30.50643538,4.506220115,43.49201514,46.08812969,10943.74808,666.853966,9,2.036614057,positive
BSQUARE CORP,0001564590,18-029080,247,13,94,14.30873396,38.63759632,337.481741,20.58988917,16,26.16815569,5.573290821,32.3263084,47.19625062,20328.52926,515.5690538,10,1.527694661,positive
BSQUARE CORP,0001564590,19-018948,297,12,71,23.35023803,53.41090058,384.299045,77.68331878,13,22.18043015,4.73978402,37.1569745,34.40223731,17638.72582,470.8676449,10,1.225263635,negative
BSQUARE CORP,0001564590,19-031581,171,12,81,15.07339527,24.03828151,326.6176631,85.9621595,29,43.02157648,4.228078828,17.11064595,27.80002193,20386.23083,414.1274784,4,1.267927382,negative
BSQUARE CORP,0001564590,19-041949,258,14,101,19.82867744,39.53714035,392.7445485,22.57366558,8,42.10696563,4.562527796,25.77899309,36.07196283,19281.46249,370.9765725,6,0.944574722,positive
BSQUARE CORP,0001564590,20-024441,256,14,75,26.51511768,45.34475844,381.0803452,86.04366775,43,28.0152581,6.976181357,29.79662367,24.45686954,18211.57497,213.0217567,4,0.558994342,positive
CADENCE DESIGN SYSTEMS INC,0000813672,13-000007,277,14,71,19.12564043,56.33286281,321.3916494,77.0836833,20,22.99928234,4.838621215,23.55066114,39.39087932,12239.75661,348.0416926,8,1.08292077,positive
CADENCE DESIGN SYSTEMS INC,0000813672,14-000008,282,11,105,26.61395932,28.10524082,433.3867996,14.8919087,27,21.08568176,5.856560761,29.73914109,25.98077438,12668.377,216.1150201,9,0.498665442,negative
CADENCE DESIGN SYSTEMS INC,0000813672,15-000008,251,12,88,15.10599921,87.48720806,445.1405073,5.436700691,50,15.89463374,6.880873549,39.74894643,28.74188848,16390.08996,212.8535738,8,0.478171657,negative
CADENCE DESIGN SYSTEMS INC,0000813672,16-000040,164,13,96,19.01885232,58.20588842,447.2282786,7.685910263,-17,17.80216266,3.438749488,42.3531185,41.20438525,17071.9118,717.4065399,5,1.604117124,negative
CADENCE DESIGN SYSTEMS INC,0000813672,17-000006,205,15,87,22.40037384,53.98958691,444.0798746,76.67666199,25,16.64834318,3.630049359,30.11321063,42.85625896,22981.49356,820.4879287,10,1.847613404,negative
CADENCE DESIGN SYSTEMS INC,0000813672,18-000008,174,10,75,14.98879722,83.95887858,421.4308904,86.67623971,2,34.07260148,5.917626732,20.06613065,45.29289025,13882.64797,492.2253911,9,1.167986026,negative
CADENCE DESIGN SYSTEMS INC,0000813672,19-000008,170,15,62,14.73342105,27.47786074,341.8915667,42.83703475,-17,19.87099825,3.822673233,30.45551494,45.75768409,13432.18097,740.2998201,4,2.165305881,negative
CADENCE DESIGN SYSTEMS INC,0000813672,20-000007,243,15,99,24.3004409,85.97348341,405.2832989,13.20098704,36,15.10769324,3.074314475,19.44357105,47.4930227,13264.46409,641.7843996,6,1.583545143,positive
CADENCE DESIGN SYSTEMS INC,0000813672,21-000009,297,11,108,19.28408857,41.11117497,447.6579934,87.92320129,13,31.32690913,3.815254668,39.79690279,39.56046124,25929.03943,463.9670835,5,1.036432032,positive
CADENCE DESIGN SYSTEMS INC,0000813672,22-000012,195,15,75,13.01728687,40.59174764,387.5137049,41.74193103,43,40.30614597,5.918705993,36.90428071,49.06324841,21143.19261,361.0032,4,0.931588213,positive
CADENCE DESIGN SYSTEMS INC,0000891618,02-001144,278,14,71,28.71883198,14.86601486,422.5153997,83.38088034,-10,19.22964703,3.992421281,35.793304,39.79830848,23353.93222,673.5434157,9,1.594127495,positive
CADENCE DESIGN SYSTEMS INC,0000891618,03-001237,306,15,69,25.89652166,63.51209433,315.6214812,69.62716461,46,18.96215205,3.202964887,23.8802532,36.98356991,13285.72327,750.7408208,11,2.378611297,negative
CADENCE DESIGN SYSTEMS INC,0000891618,07-000106,211,11,71,13.58277098,10.20603546,444.3053484,23.0264976,14,44.44389873,6.876387477,25.03744317,48.03989888,24041.83143,486.8250421,6,1.095699261,negative
CADENCE DESIGN SYSTEMS INC,0000891618,09-000064,286,12,91,30.01180711,81.87568867,354.7779923,92.82429438,-13,37.03316437,6.513669441,30.73657796,40.92554848,24559.71274,293.4258221,12,0.827068839,negative
CADENCE DESIGN SYSTEMS INC,0000950123,10-018407,216,15,96,19.31671041,43.98957586,347.4808104,19.77718428,4,35.61006985,6.896313738,24.44700625,39.47509943,23204.79375,355.8404168,6,1.02405775,negative
CADENCE DESIGN SYSTEMS INC,0000950123,11-017955,158,10,93,11.03855895,43.70526134,366.2197569,94.95230428,12,24.73490833,3.326623502,21.70500041,36.36603419,17413.51839,593.7811259,12,1.62137928,positive
CADENCE DESIGN SYSTEMS INC,0000950134,04-004613,167,12,92,13.67597485,27.37066593,415.0622843,9.222036313,26,20.56323433,4.693508598,15.21474297,27.27406173,21434.93112,336.1459668,7,0.809868734,negative
CADENCE DESIGN SYSTEMS INC,0000950134,05-005251,197,13,90,15.94640044,45.44125664,352.7054439,13.02193575,9,40.82140776,5.262645154,32.407222,34.59354424,20056.59947,420.4897307,10,1.19218384,positive
CADENCE DESIGN SYSTEMS INC,0000950134,06-004749,223,12,74,19.48319448,28.18544577,444.7715082,88.39829863,7,15.61153699,4.43066519,44.49070495,22.31845592,17677.6938,322.9271787,4,0.726051855,positive
CADENCE DESIGN SYSTEMS INC,0000950134,08-003361,247,14,100,17.90250438,30.33801732,329.6124067,19.22950178,17,17.35262195,4.12931407,35.92365503,44.52488815,17146.86819,630.4371129,8,1.912661963,negative
CADENCE DESIGN SYSTEMS INC,0001095811,01-001886,160,12,100,12.20058336,85.90857471,374.786483,85.62948468,6,30.68964907,5.293231825,36.33167125,34.33119337,24709.64887,276.6404147,10,0.738128047,positive
CADENCE DESIGN SYSTEMS INC,0000813672,13-000015,213,12,79,15.56807462,48.98673517,416.2378905,36.12525686,40,28.0008025,4.034603826,22.85966347,35.74565632,22613.70382,371.2146057,10,0.891832806,negative
CADENCE DESIGN SYSTEMS INC,0000813672,13-000021,208,11,63,14.5387626,31.23941057,421.0742488,18.23039737,48,41.59516522,4.209543605,25.62908935,22.40714091,12026.51546,359.3966282,7,0.853523171,negative
CADENCE DESIGN SYSTEMS INC,0000813672,13-000027,296,13,88,22.84742096,49.33388145,391.7519051,48.89781365,-6,18.31399749,5.107586388,29.97168126,41.36574427,24941.07666,538.8118676,10,1.375390548,negative
CADENCE DESIGN SYSTEMS INC,0000813672,14-000013,184,10,67,22.21687364,43.95791777,351.9389111,30.3468787,24,40.8383162,4.152254341,26.79536839,21.28392717,25193.14397,222.7781658,6,0.633002373,negative
CADENCE DESIGN SYSTEMS INC,0000813672,14-000021,195,10,108,21.10177859,76.96678449,381.3957359,52.11489936,-6,18.56131577,4.890508921,41.52270542,36.1180915,28520.38398,417.8229135,9,1.095510186,positive
CADENCE DESIGN SYSTEMS INC,0000813672,14-000026,165,15,76,17.95961972,41.55655466,358.8688516,7.334177516,-15,40.12173723,4.787354749,31.84594774,49.46372465,23204.67035,555.1810288,5,1.547030416,negative
CADENCE DESIGN SYSTEMS INC,0000813672,15-000013,257,10,62,22.87282684,71.66995552,443.8020631,94.60286265,18,33.72877695,6.09875642,17.14931394,39.67229588,28667.44327,413.115222,6,0.930854668,positive
CADENCE DESIGN SYSTEMS INC,0000813672,15-000024,214,13,105,22.25136381,43.07098419,449.8166795,42.52261445,9,29.64739164,4.034915346,23.66933141,23.61293851,19637.47182,409.1211838,6,0.909528709,negative
CADENCE DESIGN SYSTEMS INC,0000813672,15-000032,251,10,66,22.42042151,50.63199814,409.8675128,60.20450665,-17,22.60039227,3.889515328,30.60189598,45.79084804,14642.24723,541.8528263,5,1.322019456,negative
CADENCE DESIGN SYSTEMS INC,0000813672,16-000045,235,13,63,15.78946737,52.87192582,329.3830672,79.80102447,-8,23.33346258,3.258226036,20.05936181,37.59737821,29444.82999,644.9447188,12,1.958038476,negative
CADENCE DESIGN SYSTEMS INC,0000813672,16-000050,182,13,75,11.28730636,22.80246255,388.0832967,53.93096797,44,39.5485911,4.250463755,28.94261683,21.23703431,12348.09332,228.2077486,10,0.588038059,negative
CADENCE DESIGN SYSTEMS INC,0000813672,16-000056,220,15,91,16.23473551,39.4152522,428.3146205,42.82851104,14,35.28833897,5.462769118,31.87855174,30.49714185,11726.44752,342.8333361,8,0.80042408,negative
CADENCE DESIGN SYSTEMS INC,0000813672,17-000011,288,11,101,26.58296585,73.43225571,328.4814963,19.02081837,47,22.70605993,5.674624759,44.04812297,47.34987134,25357.16639,490.554319,6,1.49340016,negative
CADENCE DESIGN SYSTEMS INC,0000813672,17-000017,174,11,89,15.10886662,71.13571883,433.5427861,80.08801495,3,19.70929382,4.860653222,16.43454661,37.12478389,21275.78392,410.6640002,8,0.947228309,positive
CADENCE DESIGN SYSTEMS INC,0000813672,17-000023,216,11,84,22.59655159,13.27153101,314.854129,74.80899409,48,41.40714631,4.387582206,25.33873513,47.48564799,16465.14866,647.4835504,10,2.056455644,negative
CADENCE DESIGN SYSTEMS INC,0000813672,18-000014,192,15,102,12.95004878,75.77728342,443.6283559,64.28994789,45,38.67435701,5.536635433,36.04259144,23.03526624,20083.77021,172.004969,10,0.387723117,negative
CADENCE DESIGN SYSTEMS INC,0000813672,18-000020,178,11,69,16.48191046,81.63366838,336.0127571,93.95775807,-16,35.85180019,4.173940368,33.53026886,41.44521739,15501.68715,544.2249684,6,1.619655674,negative
CADENCE DESIGN SYSTEMS INC,0000813672,18-000025,187,12,72,15.46098306,82.2267916,428.7377483,51.43106959,-12,23.56232902,3.17287012,21.36454426,36.57005007,28407.88795,609.3818919,5,1.421339488,positive
CADENCE DESIGN SYSTEMS INC,0000813672,19-000014,288,12,101,30.77050632,2.554283159,408.727972,40.82867033,35,28.21712589,6.69867762,37.8010086,22.4966207,12105.04602,189.6643209,12,0.464035578,positive
CADENCE DESIGN SYSTEMS INC,0000813672,19-000022,200,11,99,19.75676843,75.93997116,385.6875065,23.15525571,-20,24.84472204,3.815265488,42.4062592,23.457257,25268.80723,279.5937621,7,0.724923046,positive
CADENCE DESIGN SYSTEMS INC,0000813672,19-000027,230,12,100,18.0002058,21.92146201,332.6038462,36.70348054,33,16.35998427,3.79764839,18.04009678,25.50922021,23640.80489,411.3599571,7,1.236786531,positive
CADENCE DESIGN SYSTEMS INC,0000813672,20-000013,266,15,84,16.47347929,71.10963944,336.379625,83.59655791,27,20.88224821,6.566337336,31.24856638,42.8535192,12227.86708,275.846171,11,0.820044231,negative
CADENCE DESIGN SYSTEMS INC,0000813672,20-000020,265,11,98,22.68345113,69.0070023,326.0527931,47.02916499,14,31.35151385,6.925304841,34.61520529,38.20002596,15552.58847,278.0367272,10,0.852735303,negative
CADENCE DESIGN SYSTEMS INC,0000813672,20-000027,225,11,79,24.1967595,41.89578667,350.9206991,66.80573824,35,18.77349494,3.215773693,25.95452536,36.71277325,18957.85161,695.0731115,9,1.980712774,positive
CADENCE DESIGN SYSTEMS INC,0000813672,21-000016,305,13,75,20.76373445,37.53995296,376.2623125,78.161724,41,17.06875024,4.138129981,17.53081079,48.85196612,27933.76473,501.9603557,10,1.334070246,positive
CADENCE DESIGN SYSTEMS INC,0000813672,21-000028,178,14,106,12.58928613,71.67330511,421.805989,67.36225425,43,18.95466079,3.652851618,44.01052834,47.0475262,17104.40193,724.9953105,5,1.718788565,positive
CADENCE DESIGN SYSTEMS INC,0000813672,21-000037,226,14,74,15.80443297,16.61545653,313.4891762,55.11530708,-10,20.90891912,4.504194727,23.58427129,28.74241729,15069.36025,432.4369129,12,1.379431718,negative
CADENCE DESIGN SYSTEMS INC,0000891618,01-502132,263,14,60,20.04499661,38.75862593,358.5906718,52.31407902,46,27.7406244,4.348022747,18.61920849,33.98373212,16577.65609,534.8400963,4,1.491505883,positive
CADENCE DESIGN SYSTEMS INC,0000891618,02-002398,187,14,89,20.93894688,60.09101493,434.8084949,58.31738578,28,31.14857642,6.069446056,39.12418819,49.79531101,11362.22902,349.7411156,6,0.804356676,negative
CADENCE DESIGN SYSTEMS INC,0000891618,02-003780,229,11,66,23.1084297,56.72387006,387.2648298,13.4331594,35,37.58339159,4.407684898,43.88901729,37.74159497,25648.02685,506.4572431,7,1.307780114,negative
CADENCE DESIGN SYSTEMS INC,0000891618,02-004991,171,14,89,13.64455577,12.70077163,322.5267273,56.91243599,2,18.86780961,6.853716931,20.9695365,20.74608196,29312.48875,153.69125,8,0.476522523,negative
CADENCE DESIGN SYSTEMS INC,0000891618,03-002452,161,10,97,18.40980796,1.355014326,327.922011,21.83029116,41,31.01830139,6.627164003,42.06574751,29.00419461,16053.31053,203.7008013,8,0.621186729,negative
CADENCE DESIGN SYSTEMS INC,0000891618,03-004221,178,11,79,21.06988793,47.91083066,448.9657921,20.90983818,31,27.72008226,5.501041826,20.75206943,48.56168532,18783.34426,448.8070611,4,0.999646452,positive
CADENCE DESIGN SYSTEMS INC,0000891618,03-005748,161,14,93,13.12779927,11.61563277,328.4469076,17.69570548,-9,17.03860753,5.465849034,29.1755393,34.86618382,16494.56109,388.2106084,9,1.181958482,negative
CADENCE DESIGN SYSTEMS INC,0000891618,08-000232,256,10,76,14.4912467,83.44114135,448.4831777,38.06448696,32,24.68430215,4.935897606,41.37506631,39.48708873,27344.80365,387.8607225,9,0.864827806,negative
CADENCE DESIGN SYSTEMS INC,0000912057,00-037767,163,10,100,15.30461224,1.245295106,396.5390164,12.96739725,14,15.71328991,5.187919207,44.42341276,22.32802287,18300.55359,204.5951752,10,0.515952193,negative
CADENCE DESIGN SYSTEMS INC,0000912057,00-050157,233,13,86,15.38686576,60.39290376,412.9355562,16.23971259,20,32.81596663,6.409272002,18.4164392,32.5257833,22825.83137,203.6619015,11,0.49320505,negative
CADENCE DESIGN SYSTEMS INC,0000950123,09-028464,155,13,96,17.43339418,75.76883329,366.9732989,37.59221275,36,23.4044186,4.254715538,21.61831639,37.06806086,18320.32745,598.376784,7,1.630573085,positive
CADENCE DESIGN SYSTEMS INC,0000950123,09-055518,295,14,93,31.0084031,50.52060999,427.3711165,6.423277242,43,34.27152298,4.811246081,30.4257606,36.31544848,10658.11897,443.2258861,5,1.037098365,negative
CADENCE DESIGN SYSTEMS INC,0000950123,10-041943,199,11,63,13.54474771,50.58315853,336.9501207,51.91509606,50,28.71789543,4.410706713,41.3195137,31.7078861,25177.49567,433.671021,4,1.287048125,positive
CADENCE DESIGN SYSTEMS INC,0000950123,10-072486,236,12,103,18.87091311,35.01945608,369.5474142,48.14829739,39,28.67676625,5.284872872,36.2407127,24.95015757,10243.93408,322.2591936,8,0.872037474,negative
CADENCE DESIGN SYSTEMS INC,0000950123,10-098122,193,12,63,16.32526162,54.08755498,370.2822905,13.63472911,-17,30.36830277,6.68670941,32.26575662,37.85529693,15195.88989,313.4461968,5,0.846506044,negative
CADENCE DESIGN SYSTEMS INC,0000950123,11-041834,226,11,78,18.66507484,4.092048214,356.5531542,28.02106346,49,15.80666779,4.445302452,16.05587064,38.84391852,14899.04917,398.4057176,5,1.117380993,negative
CADENCE DESIGN SYSTEMS INC,0000950134,04-007251,287,11,71,30.71020961,62.66824388,309.6538401,13.0720137,2,27.40844663,3.27600079,31.33986784,24.38747303,28068.36833,351.6486444,10,1.135618548,negative
CADENCE DESIGN SYSTEMS INC,0000950134,04-011901,153,13,81,15.54584651,56.31652915,355.2986826,11.37308379,15,26.40847591,6.82286235,37.62874377,34.58822213,19845.64898,324.2205507,11,0.912529561,negative
CADENCE DESIGN SYSTEMS INC,0000950134,05-009635,313,13,79,27.3056473,75.90770987,398.381018,33.5425955,-9,26.14831993,5.160589784,35.43552721,44.40955251,26187.8927,409.7100727,12,1.028437737,negative
CADENCE DESIGN SYSTEMS INC,0000950134,05-015187,166,11,69,14.86307893,77.39025016,430.2469724,13.56784967,-15,43.6806517,4.748037402,17.41916665,27.55444331,14852.80374,250.0422789,9,0.58115988,negative
CADENCE DESIGN SYSTEMS INC,0000950134,05-020709,312,15,83,26.79590156,50.58884273,309.1376157,85.44370341,43,37.40515394,6.828224506,30.58286648,27.8784695,14623.4751,207.4457363,8,0.671046569,positive
CADENCE DESIGN SYSTEMS INC,0000950134,06-008648,310,10,75,28.93738929,31.45178883,358.1373269,56.07012345,16,42.82612159,3.287400786,44.96519258,45.55051624,11233.31511,588.3033563,8,1.642675343,negative
CADENCE DESIGN SYSTEMS INC,0000950134,06-014996,305,11,105,26.88370215,26.71807711,404.0115234,91.51681095,9,31.33521699,5.279687952,30.04349471,43.16203825,29993.68887,543.8652629,5,1.346162749,positive
CADENCE DESIGN SYSTEMS INC,0000950134,06-019820,221,11,98,16.90557669,57.70808309,345.1752427,30.46774757,28,28.71565331,5.717018226,34.02110356,49.26028286,15258.11649,535.2737974,7,1.55073056,negative
CADENCE DESIGN SYSTEMS INC,0000950134,07-009516,217,14,80,23.92706255,32.56247066,306.3419833,28.55847104,33,36.82395541,3.453766523,16.68165593,20.65195556,28553.75119,268.9082621,12,0.877804143,negative
CADENCE DESIGN SYSTEMS INC,0000950134,07-016085,213,11,71,21.29559314,78.94524992,366.7691552,36.35403889,8,30.79426158,6.90423584,15.24724959,44.46448213,14048.22019,274.6401639,10,0.748809326,positive
CADENCE DESIGN SYSTEMS INC,0000950134,07-022187,294,13,100,25.88304094,83.40823313,369.5595208,86.39036951,45,30.9860686,5.803045534,42.61337676,49.74354436,17115.09475,598.0472792,12,1.618270524,negative
